PixelNo,Wavelength,CCD_1,CCD_2,CCD_3,Calib_1,Calib_2,Calib_3,DarkSub_1,DarkSub_2,DarkSub_3,%T/R_1,%T/R_2,%T/R_3,Ref,Dark,Absorb_1,Absorb_2,Absorb_3,AbsIrrad_1,AbsIrrad_2,AbsIrrad_3
3265,3.29E+02,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.32E-01,0.00E+00,0.00E+00
3266,3.28E+02,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.38E-01,0.00E+00,0.00E+00
3267,3.28E+02,6.02E+02,0.00E+00,0.00E+00,6.02E+02,0.00E+00,0.00E+00,6.02E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.23E-01,0.00E+00,0.00E+00
3268,3.28E+02,5.87E+02,0.00E+00,0.00E+00,5.87E+02,0.00E+00,0.00E+00,5.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.16E-01,0.00E+00,0.00E+00
3269,3.27E+02,5.87E+02,0.00E+00,0.00E+00,5.87E+02,0.00E+00,0.00E+00,5.87E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.17E-01,0.00E+00,0.00E+00
3270,3.27E+02,6.30E+02,0.00E+00,0.00E+00,6.30E+02,0.00E+00,0.00E+00,6.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.42E-01,0.00E+00,0.00E+00
3271,3.27E+02,6.02E+02,0.00E+00,0.00E+00,6.02E+02,0.00E+00,0.00E+00,6.02E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.29E-01,0.00E+00,0.00E+00
3272,3.27E+02,5.55E+02,0.00E+00,0.00E+00,5.55E+02,0.00E+00,0.00E+00,5.55E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E-01,0.00E+00,0.00E+00
3273,3.26E+02,5.92E+02,0.00E+00,0.00E+00,5.92E+02,0.00E+00,0.00E+00,5.92E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.29E-01,0.00E+00,0.00E+00
3274,3.26E+02,6.14E+02,0.00E+00,0.00E+00,6.14E+02,0.00E+00,0.00E+00,6.14E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E-01,0.00E+00,0.00E+00
3275,3.26E+02,5.70E+02,0.00E+00,0.00E+00,5.70E+02,0.00E+00,0.00E+00,5.70E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E-01,0.00E+00,0.00E+00
3276,3.26E+02,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,5.77E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.28E-01,0.00E+00,0.00E+00
3277,3.25E+02,6.55E+02,0.00E+00,0.00E+00,6.55E+02,0.00E+00,0.00E+00,6.55E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-01,0.00E+00,0.00E+00
3278,3.25E+02,6.04E+02,0.00E+00,0.00E+00,6.04E+02,0.00E+00,0.00E+00,6.04E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E-01,0.00E+00,0.00E+00
3279,3.25E+02,6.31E+02,0.00E+00,0.00E+00,6.31E+02,0.00E+00,0.00E+00,6.31E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.60E-01,0.00E+00,0.00E+00
3280,3.25E+02,5.85E+02,0.00E+00,0.00E+00,5.85E+02,0.00E+00,0.00E+00,5.85E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.40E-01,0.00E+00,0.00E+00
3281,3.24E+02,6.30E+02,0.00E+00,0.00E+00,6.30E+02,0.00E+00,0.00E+00,6.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E-01,0.00E+00,0.00E+00
3282,3.24E+02,6.53E+02,0.00E+00,0.00E+00,6.53E+02,0.00E+00,0.00E+00,6.53E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.84E-01,0.00E+00,0.00E+00
3283,3.24E+02,6.12E+02,0.00E+00,0.00E+00,6.12E+02,0.00E+00,0.00E+00,6.12E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E-01,0.00E+00,0.00E+00
3284,3.24E+02,6.19E+02,0.00E+00,0.00E+00,6.19E+02,0.00E+00,0.00E+00,6.19E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.72E-01,0.00E+00,0.00E+00
3285,3.23E+02,6.02E+02,0.00E+00,0.00E+00,6.02E+02,0.00E+00,0.00E+00,6.02E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.64E-01,0.00E+00,0.00E+00
3286,3.23E+02,6.20E+02,0.00E+00,0.00E+00,6.20E+02,0.00E+00,0.00E+00,6.20E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.78E-01,0.00E+00,0.00E+00
3287,3.23E+02,6.66E+02,0.00E+00,0.00E+00,6.66E+02,0.00E+00,0.00E+00,6.66E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
3288,3.22E+02,7.16E+02,0.00E+00,0.00E+00,7.16E+02,0.00E+00,0.00E+00,7.16E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-01,0.00E+00,0.00E+00
3289,3.22E+02,6.32E+02,0.00E+00,0.00E+00,6.32E+02,0.00E+00,0.00E+00,6.32E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.95E-01,0.00E+00,0.00E+00
3290,3.22E+02,5.82E+02,0.00E+00,0.00E+00,5.82E+02,0.00E+00,0.00E+00,5.82E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.70E-01,0.00E+00,0.00E+00
3291,3.22E+02,6.20E+02,0.00E+00,0.00E+00,6.20E+02,0.00E+00,0.00E+00,6.20E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-01,0.00E+00,0.00E+00
3292,3.21E+02,5.93E+02,0.00E+00,0.00E+00,5.93E+02,0.00E+00,0.00E+00,5.93E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E-01,0.00E+00,0.00E+00
3293,3.21E+02,5.97E+02,0.00E+00,0.00E+00,5.97E+02,0.00E+00,0.00E+00,5.97E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.92E-01,0.00E+00,0.00E+00
3294,3.21E+02,5.73E+02,0.00E+00,0.00E+00,5.73E+02,0.00E+00,0.00E+00,5.73E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.75E-01,0.00E+00,0.00E+00
3295,3.21E+02,5.83E+02,0.00E+00,0.00E+00,5.83E+02,0.00E+00,0.00E+00,5.83E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-01,0.00E+00,0.00E+00
3296,3.20E+02,6.09E+02,0.00E+00,0.00E+00,6.09E+02,0.00E+00,0.00E+00,6.09E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.06E-01,0.00E+00,0.00E+00
3297,3.20E+02,5.37E+02,0.00E+00,0.00E+00,5.37E+02,0.00E+00,0.00E+00,5.37E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.62E-01,0.00E+00,0.00E+00
3298,3.20E+02,5.57E+02,0.00E+00,0.00E+00,5.57E+02,0.00E+00,0.00E+00,5.57E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.82E-01,0.00E+00,0.00E+00
3299,3.20E+02,6.63E+02,0.00E+00,0.00E+00,6.63E+02,0.00E+00,0.00E+00,6.63E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.56E-01,0.00E+00,0.00E+00
3300,3.19E+02,6.13E+02,0.00E+00,0.00E+00,6.13E+02,0.00E+00,0.00E+00,6.13E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.28E-01,0.00E+00,0.00E+00
3301,3.19E+02,6.04E+02,0.00E+00,0.00E+00,6.04E+02,0.00E+00,0.00E+00,6.04E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.21E-01,0.00E+00,0.00E+00
3302,3.19E+02,5.97E+02,0.00E+00,0.00E+00,5.97E+02,0.00E+00,0.00E+00,5.97E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E-01,0.00E+00,0.00E+00
3303,3.18E+02,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,6.27E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.47E-01,0.00E+00,0.00E+00
3304,3.18E+02,5.97E+02,0.00E+00,0.00E+00,5.97E+02,0.00E+00,0.00E+00,5.97E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.27E-01,0.00E+00,0.00E+00
3305,3.18E+02,5.55E+02,0.00E+00,0.00E+00,5.55E+02,0.00E+00,0.00E+00,5.55E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.99E-01,0.00E+00,0.00E+00
3306,3.18E+02,5.46E+02,0.00E+00,0.00E+00,5.46E+02,0.00E+00,0.00E+00,5.46E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.97E-01,0.00E+00,0.00E+00
3307,3.17E+02,5.92E+02,0.00E+00,0.00E+00,5.92E+02,0.00E+00,0.00E+00,5.92E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.32E-01,0.00E+00,0.00E+00
3308,3.17E+02,6.94E+02,0.00E+00,0.00E+00,6.94E+02,0.00E+00,0.00E+00,6.94E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.12E-01,0.00E+00,0.00E+00
3309,3.17E+02,6.58E+02,0.00E+00,0.00E+00,6.58E+02,0.00E+00,0.00E+00,6.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.88E-01,0.00E+00,0.00E+00
3310,3.17E+02,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,6.64E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.97E-01,0.00E+00,0.00E+00
3311,3.16E+02,6.59E+02,0.00E+00,0.00E+00,6.59E+02,0.00E+00,0.00E+00,6.59E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.90E-01,0.00E+00,0.00E+00
3312,3.16E+02,6.24E+02,0.00E+00,0.00E+00,6.24E+02,0.00E+00,0.00E+00,6.24E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.74E-01,0.00E+00,0.00E+00
3313,3.16E+02,5.98E+02,0.00E+00,0.00E+00,5.98E+02,0.00E+00,0.00E+00,5.98E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.55E-01,0.00E+00,0.00E+00
3314,3.16E+02,6.47E+02,0.00E+00,0.00E+00,6.47E+02,0.00E+00,0.00E+00,6.47E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.98E-01,0.00E+00,0.00E+00
3315,3.15E+02,6.36E+02,0.00E+00,0.00E+00,6.36E+02,0.00E+00,0.00E+00,6.36E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.94E-01,0.00E+00,0.00E+00
3316,3.15E+02,6.93E+02,0.00E+00,0.00E+00,6.93E+02,0.00E+00,0.00E+00,6.93E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.44E-01,0.00E+00,0.00E+00
3317,3.15E+02,7.30E+02,0.00E+00,0.00E+00,7.30E+02,0.00E+00,0.00E+00,7.30E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.68E-01,0.00E+00,0.00E+00
3318,3.15E+02,7.60E+02,0.00E+00,0.00E+00,7.60E+02,0.00E+00,0.00E+00,7.60E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.98E-01,0.00E+00,0.00E+00
3319,3.14E+02,6.69E+02,0.00E+00,0.00E+00,6.69E+02,0.00E+00,0.00E+00,6.69E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.33E-01,0.00E+00,0.00E+00
3320,3.14E+02,5.62E+02,0.00E+00,0.00E+00,5.62E+02,0.00E+00,0.00E+00,5.62E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.54E-01,0.00E+00,0.00E+00
3321,3.14E+02,6.26E+02,0.00E+00,0.00E+00,6.26E+02,0.00E+00,0.00E+00,6.26E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.07E-01,0.00E+00,0.00E+00
3322,3.13E+02,6.71E+02,0.00E+00,0.00E+00,6.71E+02,0.00E+00,0.00E+00,6.71E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.49E-01,0.00E+00,0.00E+00
3323,3.13E+02,6.90E+02,0.00E+00,0.00E+00,6.90E+02,0.00E+00,0.00E+00,6.90E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E-01,0.00E+00,0.00E+00
3324,3.13E+02,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,6.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.28E-01,0.00E+00,0.00E+00
3325,3.13E+02,6.92E+02,0.00E+00,0.00E+00,6.92E+02,0.00E+00,0.00E+00,6.92E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.79E-01,0.00E+00,0.00E+00
3326,3.12E+02,6.38E+02,0.00E+00,0.00E+00,6.38E+02,0.00E+00,0.00E+00,6.38E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-01,0.00E+00,0.00E+00
3327,3.12E+02,6.80E+02,0.00E+00,0.00E+00,6.80E+02,0.00E+00,0.00E+00,6.80E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.81E-01,0.00E+00,0.00E+00
3328,3.12E+02,6.90E+02,0.00E+00,0.00E+00,6.90E+02,0.00E+00,0.00E+00,6.90E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.97E-01,0.00E+00,0.00E+00
3329,3.12E+02,7.44E+02,0.00E+00,0.00E+00,7.44E+02,0.00E+00,0.00E+00,7.44E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.54E-01,0.00E+00,0.00E+00
3330,3.11E+02,7.42E+02,0.00E+00,0.00E+00,7.42E+02,0.00E+00,0.00E+00,7.42E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.57E-01,0.00E+00,0.00E+00
3331,3.11E+02,8.28E+02,0.00E+00,0.00E+00,8.28E+02,0.00E+00,0.00E+00,8.28E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.40E-01,0.00E+00,0.00E+00
3332,3.11E+02,7.23E+02,0.00E+00,0.00E+00,7.23E+02,0.00E+00,0.00E+00,7.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E-01,0.00E+00,0.00E+00
3333,3.11E+02,7.28E+02,0.00E+00,0.00E+00,7.28E+02,0.00E+00,0.00E+00,7.28E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.68E-01,0.00E+00,0.00E+00
3334,3.10E+02,7.99E+02,0.00E+00,0.00E+00,7.99E+02,0.00E+00,0.00E+00,7.99E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.38E-01,0.00E+00,0.00E+00
3335,3.10E+02,8.08E+02,0.00E+00,0.00E+00,8.08E+02,0.00E+00,0.00E+00,8.08E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.62E-01,0.00E+00,0.00E+00
3336,3.10E+02,7.38E+02,0.00E+00,0.00E+00,7.38E+02,0.00E+00,0.00E+00,7.38E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.01E-01,0.00E+00,0.00E+00
3337,3.09E+02,7.95E+02,0.00E+00,0.00E+00,7.95E+02,0.00E+00,0.00E+00,7.95E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.69E-01,0.00E+00,0.00E+00
3338,3.09E+02,7.22E+02,0.00E+00,0.00E+00,7.22E+02,0.00E+00,0.00E+00,7.22E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.07E-01,0.00E+00,0.00E+00
3339,3.09E+02,7.15E+02,0.00E+00,0.00E+00,7.15E+02,0.00E+00,0.00E+00,7.15E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.10E-01,0.00E+00,0.00E+00
3340,3.09E+02,6.71E+02,0.00E+00,0.00E+00,6.71E+02,0.00E+00,0.00E+00,6.71E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.81E-01,0.00E+00,0.00E+00
3341,3.08E+02,6.65E+02,0.00E+00,0.00E+00,6.65E+02,0.00E+00,0.00E+00,6.65E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.84E-01,0.00E+00,0.00E+00
3342,3.08E+02,6.43E+02,0.00E+00,0.00E+00,6.43E+02,0.00E+00,0.00E+00,6.43E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.66E-01,0.00E+00,0.00E+00
3343,3.08E+02,6.69E+02,0.00E+00,0.00E+00,6.69E+02,0.00E+00,0.00E+00,6.69E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.97E-01,0.00E+00,0.00E+00
3344,3.08E+02,7.35E+02,0.00E+00,0.00E+00,7.35E+02,0.00E+00,0.00E+00,7.35E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.74E-01,0.00E+00,0.00E+00
3345,3.07E+02,6.96E+02,0.00E+00,0.00E+00,6.96E+02,0.00E+00,0.00E+00,6.96E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.48E-01,0.00E+00,0.00E+00
3346,3.07E+02,7.61E+02,0.00E+00,0.00E+00,7.61E+02,0.00E+00,0.00E+00,7.61E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.24E-01,0.00E+00,0.00E+00
3347,3.07E+02,7.45E+02,0.00E+00,0.00E+00,7.45E+02,0.00E+00,0.00E+00,7.45E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.26E-01,0.00E+00,0.00E+00
3348,3.07E+02,7.33E+02,0.00E+00,0.00E+00,7.33E+02,0.00E+00,0.00E+00,7.33E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.11E-01,0.00E+00,0.00E+00
3349,3.06E+02,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,6.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.02E-01,0.00E+00,0.00E+00
3350,3.06E+02,6.08E+02,0.00E+00,0.00E+00,6.08E+02,0.00E+00,0.00E+00,6.08E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.94E-01,0.00E+00,0.00E+00
3351,3.06E+02,5.96E+02,0.00E+00,0.00E+00,5.96E+02,0.00E+00,0.00E+00,5.96E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.88E-01,0.00E+00,0.00E+00
3352,3.06E+02,5.68E+02,0.00E+00,0.00E+00,5.68E+02,0.00E+00,0.00E+00,5.68E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.57E-01,0.00E+00,0.00E+00
3353,3.05E+02,5.58E+02,0.00E+00,0.00E+00,5.58E+02,0.00E+00,0.00E+00,5.58E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.60E-01,0.00E+00,0.00E+00
3354,3.05E+02,5.23E+02,0.00E+00,0.00E+00,5.23E+02,0.00E+00,0.00E+00,5.23E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.27E-01,0.00E+00,0.00E+00
3355,3.05E+02,5.06E+02,0.00E+00,0.00E+00,5.06E+02,0.00E+00,0.00E+00,5.06E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.08E-01,0.00E+00,0.00E+00
3356,3.04E+02,5.19E+02,0.00E+00,0.00E+00,5.19E+02,0.00E+00,0.00E+00,5.19E+02,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.35E-01,0.00E+00,0.00E+00
